,Participant,protocol,device,D,ID,W,MT,xT,yT,x_end,y_end,x0,y0
30,830891,pvp,controller,110.2,6.389861771052448,1.33,3.2252941131591797,95.285,5.32,95.49524305557301,4.766951869981003,57.33239585824281,109.1070724040937
31,830891,pvp,controller,110.2,6.389861771052448,1.33,1.4623212814331055,197.79,45.6,197.30635498187024,46.048142640639625,95.49524305557301,4.766951869981003
32,830891,pvp,controller,110.2,6.389861771052448,1.33,9.187370538711548,194.56,155.705,194.46687669293837,156.0438672171459,197.30635498187024,46.048142640639625
33,830891,pvp,controller,110.2,6.389861771052448,1.33,6.651525974273682,85.69,138.32,85.75766534084416,138.2515510141261,194.46687669293837,156.0438672171459
34,830891,pvp,controller,110.2,6.389861771052448,1.33,16.347164392471313,21.47,48.735,21.604514058405176,48.17379758967415,85.75766534084416,138.2515510141261
35,830891,pvp,controller,110.2,6.389861771052448,1.33,9.051266431808472,130.72,34.58,130.94901770440595,34.287351214283795,21.604514058405176,48.17379758967415
36,830891,pvp,controller,110.2,6.389861771052448,1.33,2.864849805831909,238.83,55.67,238.80415884789275,56.10989704626851,130.94901770440595,34.287351214283795
37,830891,pvp,controller,110.2,6.389861771052448,1.33,2.1984338760375977,214.7,163.21,214.3062797756168,163.48753057194153,238.80415884789275,56.10989704626851
38,830891,pvp,controller,110.2,6.389861771052448,1.33,6.598520040512085,120.27,106.21000000000001,120.45899108709649,106.11801914193835,214.3062797756168,163.48753057194153
39,830891,pvp,controller,110.2,6.389861771052448,1.33,3.3895561695098877,11.495000000000001,88.255,11.47222450034499,88.26523520937079,120.45899108709649,106.11801914193835
40,830891,pvp,controller,133.0,6.6582114827517955,1.33,3.8470265865325928,13.395,150.76500000000001,13.404990010992796,151.22556583502526,130.02078038175188,86.60213075682454
41,830891,pvp,controller,133.0,6.6582114827517955,1.33,3.472675323486328,65.55,28.405,65.73543720479596,27.924550144892013,13.404990010992796,151.22556583502526
42,830891,pvp,controller,133.0,6.6582114827517955,1.33,6.66620135307312,197.41,11.305,197.1978536492965,11.348820235024077,65.73543720479596,27.924550144892013
43,830891,pvp,controller,133.0,6.6582114827517955,1.33,8.422182083129883,91.295,91.485,90.85076575457654,91.14055719493484,197.1978536492965,11.348820235024077
44,830891,pvp,controller,133.0,6.6582114827517955,1.33,3.855607748031616,223.725,79.61,223.68100982317296,78.98196500634941,90.88702923057058,91.14055719493484
